source,cell,s,gamma1,gamma2,ratio_obs,ratio_pred_edge,ratio_pred_null,caveat
tree_percell,heston_GB/12-42/call_0.9,0.36154289896246955,-3.63954201624536,15.335981498058107,0.4813708792027045,0.7042258792521985,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/12-42/call_1.0,0.3663179048068599,-3.623852079031159,15.03777815849751,0.4802506295090217,0.718291401364743,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/12-42/call_1.1,0.3697473569957019,-3.6182384248196104,14.885942402433368,0.4791302473557489,0.7266427882856621,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/12-42/digital_1.0,0.184857960606833,-2.529651053175425,13.191768071436694,0.5055454031160423,0.5621962416531084,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-19/call_0.9,0.0032395042217932563,5.356526113041023,99.30613536525462,0.17279863996188335,-3.140560845697927,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-19/call_1.0,0.016514627682312853,6.962991485637386,106.53549121125047,0.17844223346938856,-3.455718015274231,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-19/call_1.1,0.028618974276379213,8.101570028084296,112.17276374275134,0.18299029570740277,-3.7048256315045918,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-19/digital_1.0,0.07263868114980766,-6.2205696884098325,97.82707677145841,0.17840524858630244,-2.958389278335466,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-20/call_0.9,0.0032395042217932563,5.356526113041023,99.30613536525462,0.17279863996188335,-3.140560845697927,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-20/call_1.0,0.016514627682312853,6.962991485637386,106.53549121125047,0.17844223346938856,-3.455718015274231,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-20/call_1.1,0.028618974276379213,8.101570028084296,112.17276374275134,0.18299029570740277,-3.7048256315045918,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-20/digital_1.0,0.07263868114980766,-6.2205696884098325,97.82707677145841,0.17840524858630244,-2.958389278335466,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-21/call_0.9,0.0038197797173881894,5.2844230345473955,97.46181386798666,0.18076940830003513,-3.064154582362515,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-21/call_1.0,0.010476449577453733,6.896120476835354,105.12085493820156,0.18529738492648695,-3.3911140616008386,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-21/call_1.1,0.023590360652750445,8.048635612705343,111.15384783422238,0.18875045689679373,-3.657885341110468,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-21/digital_1.0,0.08340028621786623,-6.007570549674874,92.61137388590237,0.1905764430647382,-2.722508950555639,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-22/call_0.9,0.004099825877846771,4.331194949230279,76.21436846153019,0.24545253077246326,-2.1784514072769627,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-22/call_1.0,0.01656302487383553,5.5709251728661355,80.4807293590023,0.2517886028467796,-2.366898605804193,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-22/call_1.1,0.027681005736371934,6.37950638091204,83.08171203430571,0.2567688162401448,-2.4858456747414444,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-22/digital_1.0,0.06856176682235302,-5.424987665852087,80.05379990080938,0.24708979341825008,-2.242637657659324,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-32/call_0.9,0.06962661842005495,0.3746299847756296,58.308774853174576,0.2309932363616046,-1.4103974235210441,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-32/call_1.0,0.06332353224471737,0.609209560868894,60.38541652408577,0.23640333901057245,-1.502351975089009,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-32/call_1.1,0.05807303417903316,0.5586285153199946,61.77646138376552,0.24050952501545234,-1.5620949513676035,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-32/digital_1.0,0.09592506771945353,-5.631555381101014,81.6764711211875,0.21723440810803923,-2.2518229384536954,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-33/call_0.9,0.19750160079080187,-4.079078354915352,26.539398415883173,0.34297903961485493,0.10689055143608238,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-33/call_1.0,0.19742270756281965,-4.379037013382305,28.940418564981115,0.33943209125101453,0.023782030800545518,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-33/call_1.1,0.19749432067165243,-4.62129807082638,30.73277616668223,0.3357565391369277,-0.03747709488141388,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-33/digital_1.0,0.09686360050089779,-3.145781519056783,32.754220577546015,0.34582992604067614,-0.2890366159223283,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-34/call_0.9,0.2263657066952539,-3.83519484157017,20.873945626090517,0.36775038204754174,0.35322571163950994,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-34/call_1.0,0.228528275555956,-4.0603391665455675,22.5101730028075,0.36456754892922116,0.3027636046641489,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-34/call_1.1,0.2303571081637365,-4.237263358457011,23.696157371570553,0.36245468529022234,0.2673082407477184,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-34/digital_1.0,0.0769139824934071,-2.256908506695473,24.19907884951217,0.3813545905174536,0.03233694776326708,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-35/call_0.9,0.2263657066952539,-3.83519484157017,20.873945626090517,0.36775038204754174,0.35322571163950994,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-35/call_1.0,0.228528275555956,-4.0603391665455675,22.5101730028075,0.36456754892922116,0.3027636046641489,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-35/call_1.1,0.2303571081637365,-4.237263358457011,23.696157371570553,0.36245468529022234,0.2673082407477184,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-35/digital_1.0,0.0769139824934071,-2.256908506695473,24.19907884951217,0.3813545905174536,0.03233694776326708,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-36/call_0.9,0.2263657066952539,-3.83519484157017,20.873945626090517,0.36775038204754174,0.35322571163950994,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-36/call_1.0,0.228528275555956,-4.0603391665455675,22.5101730028075,0.36456754892922116,0.3027636046641489,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-36/call_1.1,0.2303571081637365,-4.237263358457011,23.696157371570553,0.36245468529022234,0.2673082407477184,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-36/digital_1.0,0.0769139824934071,-2.256908506695473,24.19907884951217,0.3813545905174536,0.03233694776326708,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-37/call_0.9,0.3531204839192239,-3.3394257659880973,14.424663436926657,0.4828514097690123,0.7083681770724948,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-37/call_1.0,0.3564859445405563,-3.370916683965725,14.370445654077209,0.4811650958076681,0.7153508722054818,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-37/call_1.1,0.35882268457060734,-3.40821884177277,14.398791599346481,0.4793384308424486,0.7189063472173555,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-37/digital_1.0,0.19594329025457674,-2.4156438127554347,12.419331063530313,0.48398236959334495,0.5969576633873858,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-38/call_0.9,0.3531204839192239,-3.3394257659880973,14.424663436926657,0.4828514097690123,0.7083681770724948,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-38/call_1.0,0.3564859445405563,-3.370916683965725,14.370445654077209,0.4811650958076681,0.7153508722054818,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-38/call_1.1,0.35882268457060734,-3.40821884177277,14.398791599346481,0.4793384308424486,0.7189063472173555,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-38/digital_1.0,0.19594329025457674,-2.4156438127554347,12.419331063530313,0.48398236959334495,0.5969576633873858,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-39/call_0.9,0.3500664684464699,-3.303397584379605,14.216663896589946,0.49706131280219906,0.7099928973508939,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-39/call_1.0,0.3538368646169434,-3.3361881232716804,14.173934828784247,0.4951227751363588,0.717046805096198,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-39/call_1.1,0.3565276719092457,-3.374195378048386,14.208627559908237,0.4930681428121279,0.720763615662757,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-39/digital_1.0,0.18811005359346286,-2.368994221847749,12.000808482347312,0.5068717922336811,0.6060382309710572,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-40/call_0.9,0.36313103162116317,-3.690555262796825,15.60645726976616,0.46317940445959277,0.700160046760047,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-40/call_1.0,0.3678290142805069,-3.6711753885512213,15.284730081695354,0.46279677274187514,0.7147464496929418,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-40/call_1.1,0.37118420268417623,-3.6631919207644414,15.119238486780997,0.46230612510509794,0.7233614233165173,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-40/digital_1.0,0.18807935840347226,-2.6448647055342676,14.11649067810102,0.4711671151163182,0.5322686725104474,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-41/call_0.9,0.3548037002094185,-3.3380045247761228,14.424959297876452,0.4845922148752426,0.7100793334060241,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-41/call_1.0,0.3578215726747836,-3.3703375017028945,14.373635560780574,0.482545326128085,0.7166447270495385,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-41/call_1.1,0.3598625856479209,-3.4081297758551408,14.40312263200039,0.48041255859114124,0.7198801780352534,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-41/digital_1.0,0.20133397546100287,-2.3865347914080797,12.230019133463289,0.4895553778834187,0.6072893228628781,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-42/call_0.9,0.36154289896246955,-3.63954201624536,15.335981498058107,0.4813708792027045,0.7042258792521985,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-42/call_1.0,0.3663179048068599,-3.623852079031159,15.03777815849751,0.4802506295090217,0.718291401364743,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-42/call_1.1,0.3697473569957019,-3.6182384248196104,14.885942402433368,0.4791302473557489,0.7266427882856621,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-42/digital_1.0,0.184857960606833,-2.529651053175425,13.191768071436694,0.5055454031160423,0.5621962416531084,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-45/call_0.9,0.3918519891188101,-3.240882479253897,12.213215010057224,0.5134189453289515,0.8113997786050756,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-45/call_1.0,0.3978328478444442,-3.2425084454937023,12.105872956480153,0.5140851579978745,0.820393178188675,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-45/call_1.1,0.40273599135254523,-3.2465502924211345,11.999285008479461,0.5144123685045544,0.8284237790133374,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/13-45/digital_1.0,0.2160304456061715,-2.0399287702670814,9.207082965362229,0.5339873214411569,0.7209504462534306,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/14-45/call_0.9,0.39523275392034724,-3.3372405136948617,12.633507073381411,0.5096901987140174,0.8073701413309852,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/14-45/call_1.0,0.40073060717395326,-3.327144328216017,12.492219270928079,0.5103633301709704,0.8164043379319454,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/14-45/call_1.1,0.40498725557057924,-3.316801425236312,12.34229167781631,0.5108406969080288,0.824391386950706,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/14-45/digital_1.0,0.22690812963741566,-2.4414133906404083,9.720391585391162,0.5343923101753875,0.7226917425186362,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-21/call_0.9,0.07100328832626786,-14.035793451914543,195.00401098026313,0.08876576417887345,-6.878321337561298,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-21/call_1.0,0.07100528817117673,-14.035791524039904,195.00397502514556,0.08876825175060583,-6.878310692878361,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-21/call_1.1,0.07100783157494168,-14.035789021877775,195.0039283579946,0.08877141544406374,-6.878297116635087,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-21/digital_1.0,0.07099764624705025,-14.03579871199362,195.004109076182,0.08875874609056635,-6.878351232539908,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-22/call_0.9,0.0028000115547459664,0.11927396293171098,43.08745861975491,0.24550535861748077,-0.7953382862777499,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-22/call_1.0,0.002980848315484051,0.31019923598520277,46.35146510108499,0.24341091144913038,-0.9314308330804222,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-22/call_1.1,0.0028323688786838865,0.3821426034023634,48.33800121851187,0.24018411161184247,-1.014231462459866,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-22/digital_1.0,0.001806835542756162,-2.410428282658448,33.96027517252107,0.2608404023546934,-0.4142763542865739,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-23/call_0.9,0.12490710987198043,6.081403933882626,48.29525410317601,0.2289261197721633,-1.0749664409484698,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-23/call_1.0,0.14368337383038968,5.8795197262445,40.981172101124244,0.23739691795224876,-0.7761725345678522,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-23/call_1.1,0.15835991454132564,5.714026152902312,35.98848464021052,0.24345292454312775,-0.5729499235569628,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-23/digital_1.0,0.03287477900027272,2.652221391475459,49.6990685274407,0.23975925127875847,-1.0808386948542514,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-32/call_0.9,0.11706668379956735,-10.646718607225527,127.93990212371455,0.17343812638353448,-3.981461287855609,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-32/call_1.0,0.11865784601507914,-10.613197488425376,127.31694856095098,0.1739501790745265,-3.9502658487167346,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-32/call_1.1,0.1200922739587461,-10.584745841435792,126.75737315896447,0.1743236513363465,-3.92219713968412,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-32/digital_1.0,0.085556828214036,-9.623346953401573,109.18579737383949,0.18080438687784978,-3.3469852885366604,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-33/call_0.9,0.2132965661629767,-5.472614268482233,33.37729526411827,0.3070587220381169,-0.08288081099885408,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-33/call_1.0,0.21542396217322424,-5.617510796386734,35.286309493075684,0.303041264154475,-0.14631253312822282,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-33/call_1.1,0.21722702734222166,-5.71434084340275,36.56665046893092,0.29952301590263924,-0.18788652027118474,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-33/digital_1.0,0.06353772116067312,-2.5638542660926436,28.652056136575307,0.32500223791513877,-0.15718795670773053,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-34/call_0.9,0.2401763574270691,-4.819606587590764,24.959078929887013,0.33883293900989575,0.2566671556067758,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-34/call_1.0,0.24438185941620236,-4.925435082174051,26.234459943406673,0.33590996049648203,0.2202986869553642,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-34/call_1.1,0.24775988420806716,-4.991977518205773,27.070896923480593,0.33449174820657757,0.19769061250150274,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-34/digital_1.0,0.037873526939460736,-1.2164506436788927,20.21723781191015,0.36027563553856706,0.16769638818173419,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-35/call_0.9,0.2401763574270691,-4.819606587590764,24.959078929887013,0.33883293900989575,0.2566671556067758,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-35/call_1.0,0.24438185941620236,-4.925435082174051,26.234459943406673,0.33590996049648203,0.2202986869553642,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-35/call_1.1,0.24775988420806716,-4.991977518205773,27.070896923480593,0.33449174820657757,0.19769061250150274,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-35/digital_1.0,0.037873526939460736,-1.2164506436788927,20.21723781191015,0.36027563553856706,0.16769638818173419,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-36/call_0.9,0.2401763574270691,-4.819606587590764,24.959078929887013,0.33883293900989575,0.2566671556067758,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-36/call_1.0,0.24438185941620236,-4.925435082174051,26.234459943406673,0.33590996049648203,0.2202986869553642,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-36/call_1.1,0.24775988420806716,-4.991977518205773,27.070896923480593,0.33449174820657757,0.19769061250150274,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-36/digital_1.0,0.037873526939460736,-1.2164506436788927,20.21723781191015,0.36027563553856706,0.16769638818173419,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-37/call_0.9,0.3625088162352949,-3.7083600805911794,15.780586321354566,0.4628530351584572,0.6948403144786569,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-37/call_1.0,0.3671990548207238,-3.6884596286937628,15.448862910978306,0.4624407363766647,0.7097653290886108,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-37/call_1.1,0.37054236761705467,-3.680086465479432,15.275821563654464,0.4619206006910694,0.7186216294033041,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-37/digital_1.0,0.1871284354070623,-2.6505473145157676,14.289299448571615,0.4712193675846176,0.5249568411474904,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-38/call_0.9,0.3625088162352949,-3.7083600805911794,15.780586321354566,0.4628530351584572,0.6948403144786569,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-38/call_1.0,0.3671990548207238,-3.6884596286937628,15.448862910978306,0.4624407363766647,0.7097653290886108,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-38/call_1.1,0.37054236761705467,-3.680086465479432,15.275821563654464,0.4619206006910694,0.7186216294033041,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-38/digital_1.0,0.1871284354070623,-2.6505473145157676,14.289299448571615,0.4712193675846176,0.5249568411474904,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-39/call_0.9,0.3590908880557595,-3.657127562622443,15.501828550414182,0.4793885891310549,0.6970403714287315,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-39/call_1.0,0.3642184966446371,-3.640172380801305,15.190936543373411,0.47860728439372446,0.7119284328247951,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-39/call_1.1,0.36794130170041095,-3.6337948266873163,15.030713915862979,0.47776772171035486,0.7208830726313467,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-39/digital_1.0,0.17768361280472048,-2.5715608092006272,13.623045973334204,0.4996617205039492,0.541089842046802,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-40/call_0.9,0.3544324723666312,-3.413495646718279,13.949435508888861,0.48760358682739385,0.7289438887634961,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-40/call_1.0,0.3628635848987937,-3.438555635603469,13.800292835160487,0.486614742743143,0.7438951501618047,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-40/call_1.1,0.36916098531107744,-3.46063112420976,13.769091339594869,0.4853892394859731,0.7526741342363579,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-40/digital_1.0,0.1287971309421409,-0.9201861059790291,14.489476551458857,0.4834740921986533,0.43545676092552277,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-41/call_0.9,0.3642394723698695,-3.7073642597425565,15.780875300705919,0.46463290981659217,0.6968116299077777,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-41/call_1.0,0.3685687810184688,-3.6882768240020565,15.452530807336668,0.46384516411073057,0.7112252287099484,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-41/call_1.1,0.37160669427423954,-3.6803265336105087,15.280768063549498,0.46300943168871556,0.7197017298857842,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-41/digital_1.0,0.19330948169991363,-2.6117546972551313,13.997336626606216,0.47747962576813824,0.540118743142358,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-43/call_0.9,0.46972881420239715,-3.087544835115585,10.589695924030606,0.5651666829441114,0.9174520954733482,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-43/call_1.0,0.4685169939114954,-3.10880490098906,10.702089138205372,0.5615729972221394,0.9148404159592146,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-43/call_1.1,0.46725142854478857,-3.1221614586693933,10.761742284230396,0.5586616831226779,0.9130563826730613,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-43/digital_1.0,0.3890385182306073,-2.223077791080199,7.577313049076212,0.6217214812987096,0.8932105060939479,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-44/call_0.9,0.3816884618681242,-3.2838837245685735,12.541074323811543,0.5359760209663461,0.7939984945553742,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-44/call_1.0,0.3894991628109724,-3.283347383411108,12.43741563670317,0.5353746000058301,0.8047097796157773,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-44/call_1.1,0.39553967578962734,-3.27902445538835,12.311882226042327,0.5346934298495251,0.814080716321477,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-44/digital_1.0,0.17926696424074462,-2.032277365734682,8.88362520556082,0.5750105530183446,0.7118252115699828,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-46/call_0.9,0.38754040058668604,-3.323600636904913,12.71190906330084,0.5208727552344201,0.796670722669239,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-46/call_1.0,0.3916962408821302,-3.3147019451783564,12.564714969886149,0.5213427254056504,0.804726309318112,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-46/call_1.1,0.39477051045148204,-3.3036032329287788,12.40357845609032,0.52197360358302,0.8119628411056448,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
tree_percell,heston_GB/19-46/digital_1.0,0.2361566132279846,-2.203668297939717,8.88188602409892,0.5658675490984462,0.7514197424427443,1.0,cross_class near-pair set (not b5-387); heston_GB; measured moments have sampling error
